guid,title,description,venue,url,published_at,updated_at
d99fe55da1290ee5b1429ab3609e5835,Columbia University president Minouche Shafik in hot water for handling of pro-Palestinian protests,"As pro-Palestinian student protests at Columbia University continue, university president Minouche Shafik finds herself under fire from all sides as politicians, students and faculty all call for her to resign over her handling of the sit-ins. Columbia's university senate is scheduled to meet on Friday to vote on a resolution that would express displeasure with her decision to summon police to arrest protesting students on campus.",France24,https://www.france24.com/en/americas/20240426-columbia-university-president-minouche-shafik-in-hot-water-for-handling-of-pro-palestinian-protests,2024-04-26 17:34:37+00,2024-04-26 20:03:01.348415+00
72da4132d66241009ce2e4ffadceb66b,King Charles III to resume public duties next week following cancer treatment,"King Charles III will resume his public duties next week following treatment for cancer, Buckingham Palace announced Friday.",France24,https://www.france24.com/en/europe/20240426-king-charles-iii-to-resume-public-duties-next-week-following-cancer-treatment,2024-04-26 17:39:48+00,2024-04-26 20:03:01.361815+00
41130f948a7297296c9581572d8f13ee,Harvey Weinstein rape conviction overturned,Harvey Weinstein’s New York rape conviction has been overturned after the judge was found to have made a critical mistake.,News.com.au,https://www.news.com.au/entertainment/celebrity-life/harvey-weinstein-rape-conviction-overturned/news-story/4a3f3641053f9c8acd5465dec20a5a0d?from=rss-basic,2024-04-26 20:02:15.489655+00,2024-04-26 20:03:01.376995+00
ccaf63a60492333418e84fa6381253cc,"‘Underground hell’: Hamas publishes first video of mutilated American hostage, says 70 have been killed","Hamas has published a video of Israeli-American hostage Hersh Goldberg-Polin, showing the sickly 23-year-old missing his arm and speaking of “underground hell”.",News.com.au,https://www.news.com.au/world/middle-east/underground-hell-hamas-publishes-first-video-of-mutilated-american-hostage-says-70-have-been-killed/news-story/e239c4987a616735c4c3d861a391b051?from=rss-basic,2024-04-26 20:02:15.489655+00,2024-04-26 20:03:01.390643+00
c4f0419afa340010cac9fb3cad5cd635,Trump’s ‘desperation’ over Playboy Playmate,A New York court has heard that Donald Trump “desperately” wanted a former Playboy Playmate to be silent over an alleged affair.,News.com.au,https://www.news.com.au/world/north-america/court-hears-of-donalds-trumps-desperation-over-playboy-playmate/news-story/b80625f999d01f8b78e4141c3929e12e?from=rss-basic,2024-04-26 20:02:15.489655+00,2024-04-26 20:03:01.400434+00
21dd304135e66c091a1974040c686166,Wild theory about Israel attack on Iran,Israel’s yet to be confirmed attack on Iran was designed to send a clear message – but there could be much more to it due to one baffling anomaly.,News.com.au,https://www.news.com.au/world/middle-east/cunning-theory-about-israel-attack-on-iran/news-story/f31e47ebc874852b6db7165b3fee915a?from=rss-basic,2024-04-26 20:02:15.489655+00,2024-04-26 20:03:01.41362+00
b4fb583b230687609be42cdcbe613d69,What we know about Israel’s retaliatory strike on Iran,Little is known of Israel’s retaliatory strike against Iran today. But one expert has warned “the next few hours are critical”.,News.com.au,https://www.news.com.au/world/middle-east/critical-next-few-hours-what-we-know-about-israels-retaliatory-strike-on-iran/news-story/48afe1902c256508b717da70ec5dd0aa?from=rss-basic,2024-04-26 20:02:15.489655+00,2024-04-26 20:03:01.425847+00
2521c3e84973bb67afb5b5a74cda40da,Harvey Weinstein rape conviction overturned,Harvey Weinstein’s New York rape conviction has been overturned after the judge was found to have made a critical mistake.,News.com.au,https://www.news.com.au/world/harvey-weinstein-rape-conviction-overturned/news-story/4a3f3641053f9c8acd5465dec20a5a0d?from=rss-basic,2024-04-26 20:02:15.489655+00,2024-04-26 20:03:01.439284+00
bcc5f978bce37a984dd94cc38600d394,"Juggling Campaign and Foreign Policy, Biden Sends Complicated Messages",The president signed a bill that could ban TikTok even as his re-election team uses it to reach young voters. It was hardly the first internal disparity on matters around the globe.,NYT,https://www.nytimes.com/2024/04/25/us/politics/biden-campaign-foreign-policy.html,2024-04-25 12:19:58+00,2024-04-26 20:03:01.448022+00
43b63faa697e4f2a4caee876c82ddedd,"Ukraine Could Use New Weapons to Hit Russian Targets in Crimea, Pentagon Says","The goal for a recent delivery of ATACMS, a coveted long-range missile system, is to put more pressure on Russian forces in eastern parts of occupied Ukraine.",NYT,https://www.nytimes.com/2024/04/25/us/politics/ukraine-aid-atacms.html,2024-04-25 19:40:42+00,2024-04-26 20:03:01.456314+00
9678a764bcea32a4826889b2b236454b,What’s Next in Trump’s Immunity Case,"Arguments heard in late April almost always yield decisions near the end of the court’s term, in late June or early July.",NYT,https://www.nytimes.com/2024/04/25/us/politics/trump-supreme-court-whats-next.html,2024-04-25 18:12:48+00,2024-04-26 20:03:01.466927+00
0bc02681d2f54e6a552ebcc950c48249,Meet the Lawyers Arguing Trump’s Immunity Case: Michael Dreeben and John Sauer,"Michael Dreeben, speaking for the government, and D. John Sauer, the lawyer for Donald J. Trump, have played roles in some of the legal battles stemming from his term in office.",NYT,https://www.nytimes.com/2024/04/25/us/politics/supreme-court-trump-dreeben-sauer.html,2024-04-25 16:06:42+00,2024-04-26 20:03:01.478016+00
3a7af042fb856da3a6b996b4d04577df,Supreme Court Seems Poised to Limit the 2020 Election Case Against Trump,"Such a ruling in the case, on whether the former president is immune from prosecution, would probably send it back to a lower court and could delay any trial until after the November election.",NYT,https://www.nytimes.com/2024/04/25/us/politics/trump-supreme-court-immunity-case.html,2024-04-25 19:35:14+00,2024-04-26 20:03:01.487053+00
b181bb80447ad65f3a1dac07c486e714,"At Columbia, Johnson Suggests Military Could be Needed to Quell Protests",The Republican speaker appeared on Columbia University’s campus to condemn protesters as antisemitic and urge stronger action by the school’s president and President Biden.,NYT,https://www.nytimes.com/2024/04/24/us/politics/johnson-columbia-university-president-protests.html,2024-04-24 23:32:56+00,2024-04-26 20:03:01.496183+00
ca57cff1d0e8c8e236e1946e2105649a,Takeaways from Supreme Court Arguments on Trump’s Immunity Claim,"Several justices signaled interest in some protections for official acts, which could impede a swift trial in the federal election subversion case.",NYT,https://www.nytimes.com/2024/04/25/us/politics/supreme-court-trump-immunity-takeaways.html,2024-04-25 20:53:25+00,2024-04-26 20:03:01.508403+00
ebb01fb2de9e185be0bb8b2e1fddc45a,"U.S. Army Begins Building Floating Aid Pier off Gaza, Pentagon Says","The structure is meant to allow humanitarian assistance to enter Gaza via the Mediterranean Sea, bypassing Israeli restrictions on land convoys.",NYT,https://www.nytimes.com/2024/04/25/us/politics/gaza-aid-pier.html,2024-04-25 21:52:49+00,2024-04-26 20:03:01.519475+00
7256a9799488bba99329cb1982240b57,The Supreme Court Hints at a Break for Trump,The justices could issue a ruling that would make a trial in the Jan. 6 case unlikely before the election.,NYT,https://www.nytimes.com/2024/04/25/us/politics/trump-trial-supreme-court-immunity.html,2024-04-25 21:24:43+00,2024-04-26 20:03:01.531634+00
a1e9503e615f7fa4d4ea8fab6cf6c76a,Blinken’s Visit to China: What to Know,"Secretary of State Antony J. Blinken is in China this week as tensions have risen over trade, security, Russia’s war on Ukraine and the Middle East crisis.",NYT,https://www.nytimes.com/2024/04/25/world/asia/blinken-china-united-states-thaw.html,2024-04-25 04:46:13+00,2024-04-26 20:03:01.551287+00
e64d1187e5e704faac9e04e9dd9d044e,U.S. Army Begins Building Floating Aid Pier off Gaza,"The structure is meant to allow humanitarian assistance to enter Gaza via the Mediterranean Sea, bypassing Israeli restrictions on land convoys.",NYT,https://www.nytimes.com/2024/04/26/us/politics/gaza-aid-pier.html,2024-04-26 11:18:01+00,2024-04-26 20:03:01.564405+00
af54552df866fb5cc98620cbd589f910,Growing Number of Trump Allies Face Election Interference Charges,Prosecutors are sending a warning as Donald Trump and his supporters continue to spread conspiracy theories: that disrupting elections can bear a heavy legal cost.,NYT,https://www.nytimes.com/2024/04/26/us/politics/number-of-trump-allies-facing-election-interference-charges-keeps-growing.html,2024-04-26 13:07:33+00,2024-04-26 20:03:01.577395+00
4b652b5d34176d7af841690b087d3456,"Biden, Asked if He’s Planning to Debate Trump, Says ‘I Am’",The president’s announcement came after months in which he and his campaign declined to say whether he would debate his predecessor.,NYT,https://www.nytimes.com/2024/04/26/us/politics/biden-debate-trump.html,2024-04-26 15:36:39+00,2024-04-26 20:03:01.589431+00
baff0a3dd2b819fd7a352b2c261f168e,Conservative Justices Take Argument Over Trump’s Immunity in Unexpected Direction,"Thursday’s Supreme Court hearing was memorable for its discussion of coups, assassinations and internments — but very little about the former president’s conduct.",NYT,https://www.nytimes.com/2024/04/26/us/politics/supreme-court-trump-immunity-election.html,2024-04-26 15:46:08+00,2024-04-26 20:03:01.601564+00
fa45de2d8ee3f61bcdaac8105a9270a8,Number of Trump Allies Facing Election Interference Charges Keeps Growing,Prosecutors are sending a warning as Donald Trump and his supporters continue to spread conspiracy theories: that disrupting elections can bear a heavy legal cost.,NYT,https://www.nytimes.com/2024/04/26/us/politics/trump-election-interference-charges.html,2024-04-26 13:07:33+00,2024-04-26 20:03:01.617249+00
8c0c3536ef1ae8fd645b2747e6beb235,How a Supreme Court Immunity Ruling Could Affect Trump’s Election Case,"In arguments on Thursday, the justices appeared to signal two ways they could help Donald Trump as he fights charges that he plotted to overturn the 2020 election.",NYT,https://www.nytimes.com/2024/04/26/us/politics/trump-supreme-court-immunity.html,2024-04-26 17:46:06+00,2024-04-26 20:03:01.628096+00
1ab0c2c28a64cadeb0e3b2b2bd49efae,Biden Delays Ban on Menthol Cigarettes,"The proposal had been years in the making, in an effort to curb death rates of Black smokers targeted by Big Tobacco. In an election year, the president’s weak support among Black voters may have influenced the postponement.",NYT,https://www.nytimes.com/2024/04/26/health/menthol-cigarettes-ban-biden-fda.html,2024-04-26 18:42:05+00,2024-04-26 20:03:01.640503+00
0224f18b6648f27b1165240bd5b41ad2,"Biden Embraces Trump-Style Taunts, Calling Trump a ‘Loser’","President Biden has been trying to hit his opponent where it hurts, critiquing everything from his hairstyle to his energy levels in court.",NYT,https://www.nytimes.com/2024/04/26/us/politics/biden-trump-taunts.html,2024-04-26 19:07:28+00,2024-04-26 20:03:01.651349+00
028e1ae0341539b3f362566ead9e861a,Spanish PM takes break from public duties,Prime Minister of Spain is to take a step back from duties amid inquiry into influence peddling and alleged corruption by his wife Read Full Article at RT.com,RT,https://www.rt.com/news/596580-spain-pm-wife-inquiry/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-25 19:45:41+00,2024-04-26 20:03:01.660539+00
54b9650b50a44d1c731ec0d0971e6a79,US campus protesters akin to 1930s Nazis – Netanyahu,Israeli Prime Minister Benjamin Netanyahu has denounced as “anti-Semitic” the surge in protests at universities across America Read Full Article at RT.com,RT,https://www.rt.com/news/596581-netanyahu-us-antisemitic-protests/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-25 17:07:50+00,2024-04-26 20:03:01.673576+00
a34e5774e126ea2b5999b98a6273a106,China threatens US with response to missile deployment,"China has lambasted Washington amid the latter’s wargames with the Philippines, accusing the US of undermining regional peace and stability Read Full Article at RT.com",RT,https://www.rt.com/news/596579-china-condemns-us-missiles-philippines/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-25 15:45:58+00,2024-04-26 20:03:01.689502+00
077bd48c992b4053fda58a0986f198d3,Dozens arrested at pro-Palestine protests in US (VIDEO),US police have arrested dozens of protesters in a bid to curb pro-Palestine rallies across university campuses Read Full Article at RT.com,RT,https://www.rt.com/news/596551-us-university-protests-israel-palestine/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-25 12:59:53+00,2024-04-26 20:03:01.69993+00
61c6667ca3020dd68800abd354d47e26,Biden team doubts US aid will help Ukraine win – Politico,"Battlefield dynamics in the conflict between Russia and Ukraine have shifted significantly, American officials have told Politico Read Full Article at RT.com",RT,https://www.rt.com/news/596558-us-ukraine-aid-biden/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-25 10:10:38+00,2024-04-26 20:03:01.707638+00
3e444a0749bf21d505021b40ebe2837a,Iconic Moulin Rouge cabaret suffers damage in Paris (VIDEO),The blades of the windmill on top of the famous Moulin Rouge cabaret in Paris have fallen off but no casualties were reported Read Full Article at RT.com,RT,https://www.rt.com/news/596557-paris-moulin-rouge-mill-blades-fall/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-25 10:00:23+00,2024-04-26 20:03:01.715353+00
